index,actual,predicted,probability,cumulative_pos,cost,revenue,profit
10153,0.0,0.0,0.0,1683,40612,25245,-15367
10154,1.0,1.0,1.0,1684,40616,25260,-15356
10155,0.0,0.0,0.0,1684,40620,25260,-15360
10156,0.0,0.0,0.0,1684,40624,25260,-15364
10157,0.0,0.0,0.0,1684,40628,25260,-15368
10158,0.0,0.0,0.0,1684,40632,25260,-15372
10159,0.0,0.0,0.0,1684,40636,25260,-15376
10160,0.0,0.0,0.0,1684,40640,25260,-15380
10161,0.0,0.0,0.0,1684,40644,25260,-15384
10162,0.0,0.0,0.0,1684,40648,25260,-15388
10163,1.0,1.0,1.0,1685,40652,25275,-15377
10164,0.0,0.0,0.0,1685,40656,25275,-15381
10165,0.0,0.0,0.0,1685,40660,25275,-15385
10166,0.0,0.0,0.0,1685,40664,25275,-15389
10167,0.0,0.0,0.0,1685,40668,25275,-15393
10168,0.0,0.0,0.0,1685,40672,25275,-15397
10169,0.0,0.0,0.0,1685,40676,25275,-15401
10170,0.0,0.0,0.0,1685,40680,25275,-15405
10171,0.0,0.0,0.0,1685,40684,25275,-15409
10172,0.0,0.0,0.0,1685,40688,25275,-15413
10173,0.0,0.0,0.0,1685,40692,25275,-15417
10174,1.0,1.0,1.0,1686,40696,25290,-15406
10175,0.0,0.0,0.0,1686,40700,25290,-15410
10176,0.0,0.0,0.0,1686,40704,25290,-15414
10177,0.0,0.0,0.0,1686,40708,25290,-15418
10178,0.0,0.0,0.0,1686,40712,25290,-15422
10179,0.0,0.0,0.0,1686,40716,25290,-15426
10180,0.0,0.0,0.0,1686,40720,25290,-15430
10181,0.0,0.0,0.0,1686,40724,25290,-15434
10182,1.0,1.0,1.0,1687,40728,25305,-15423
10183,0.0,0.0,0.0,1687,40732,25305,-15427
10184,1.0,1.0,1.0,1688,40736,25320,-15416
10185,0.0,0.0,0.25,1688,40740,25320,-15420
10186,0.0,0.0,0.0,1688,40744,25320,-15424
10187,0.0,0.0,0.0,1688,40748,25320,-15428
10188,1.0,1.0,1.0,1689,40752,25335,-15417
10189,1.0,0.0,0.3333333333333333,1690,40756,25350,-15406
10190,0.0,0.0,0.0,1690,40760,25350,-15410
10191,1.0,1.0,1.0,1691,40764,25365,-15399
10192,0.0,0.0,0.0,1691,40768,25365,-15403
10193,0.0,0.0,0.0,1691,40772,25365,-15407
10194,1.0,1.0,1.0,1692,40776,25380,-15396
10195,0.0,0.0,0.0,1692,40780,25380,-15400
10196,0.0,0.0,0.0,1692,40784,25380,-15404
10197,0.0,0.0,0.0,1692,40788,25380,-15408
10198,0.0,0.0,0.0,1692,40792,25380,-15412
10199,1.0,1.0,1.0,1693,40796,25395,-15401
10200,0.0,0.0,0.0,1693,40800,25395,-15405
10201,0.0,0.0,0.0,1693,40804,25395,-15409
10202,0.0,0.0,0.0,1693,40808,25395,-15413
10203,0.0,0.0,0.0,1693,40812,25395,-15417
10204,0.0,0.0,0.0,1693,40816,25395,-15421
10205,0.0,0.0,0.0,1693,40820,25395,-15425
10206,0.0,0.0,0.0,1693,40824,25395,-15429
10207,1.0,0.0,0.3333333333333333,1694,40828,25410,-15418
10208,1.0,0.0,0.25,1695,40832,25425,-15407
10209,0.0,0.0,0.0,1695,40836,25425,-15411
10210,0.0,0.0,0.0,1695,40840,25425,-15415
10211,1.0,1.0,1.0,1696,40844,25440,-15404
10212,0.0,0.0,0.0,1696,40848,25440,-15408
10213,1.0,1.0,1.0,1697,40852,25455,-15397
10214,0.0,0.0,0.0,1697,40856,25455,-15401
10215,0.0,0.0,0.0,1697,40860,25455,-15405
10216,0.0,0.0,0.0,1697,40864,25455,-15409
10217,0.0,0.0,0.0,1697,40868,25455,-15413
10218,0.0,0.0,0.0,1697,40872,25455,-15417
10219,0.0,0.0,0.3333333333333333,1697,40876,25455,-15421
10220,0.0,0.0,0.0,1697,40880,25455,-15425
10221,0.0,0.0,0.0,1697,40884,25455,-15429
10222,0.0,0.0,0.0,1697,40888,25455,-15433
10223,0.0,0.0,0.0,1697,40892,25455,-15437
10224,0.0,0.0,0.0,1697,40896,25455,-15441
10225,0.0,0.0,0.0,1697,40900,25455,-15445
10226,0.0,0.0,0.0,1697,40904,25455,-15449
10227,0.0,0.0,0.0,1697,40908,25455,-15453
10228,0.0,0.0,0.0,1697,40912,25455,-15457
10229,0.0,0.0,0.0,1697,40916,25455,-15461
10230,0.0,0.0,0.0,1697,40920,25455,-15465
10231,0.0,0.0,0.0,1697,40924,25455,-15469
10232,0.0,0.0,0.0,1697,40928,25455,-15473
10233,0.0,0.0,0.0,1697,40932,25455,-15477
10234,1.0,1.0,1.0,1698,40936,25470,-15466
10235,0.0,0.0,0.0,1698,40940,25470,-15470
10236,0.0,0.0,0.0,1698,40944,25470,-15474
10237,0.0,0.0,0.0,1698,40948,25470,-15478
10238,0.0,0.0,0.0,1698,40952,25470,-15482
10239,0.0,0.0,0.0,1698,40956,25470,-15486
10240,1.0,1.0,1.0,1699,40960,25485,-15475
10241,0.0,0.0,0.0,1699,40964,25485,-15479
10242,0.0,0.0,0.0,1699,40968,25485,-15483
10243,0.0,0.0,0.0,1699,40972,25485,-15487
10244,0.0,0.0,0.3333333333333333,1699,40976,25485,-15491
10245,1.0,1.0,1.0,1700,40980,25500,-15480
10246,0.0,0.0,0.0,1700,40984,25500,-15484
10247,0.0,0.0,0.0,1700,40988,25500,-15488
10248,0.0,1.0,0.6666666666666666,1700,40992,25500,-15492
10249,0.0,0.0,0.0,1700,40996,25500,-15496
10250,1.0,0.0,0.5,1701,41000,25515,-15485
10251,1.0,1.0,1.0,1702,41004,25530,-15474
10252,1.0,1.0,0.8,1703,41008,25545,-15463
10253,0.0,0.0,0.0,1703,41012,25545,-15467
10254,0.0,0.0,0.0,1703,41016,25545,-15471
10255,0.0,0.0,0.0,1703,41020,25545,-15475
10256,0.0,0.0,0.0,1703,41024,25545,-15479
10257,1.0,1.0,1.0,1704,41028,25560,-15468
10258,0.0,0.0,0.0,1704,41032,25560,-15472
10259,0.0,0.0,0.0,1704,41036,25560,-15476
10260,1.0,1.0,1.0,1705,41040,25575,-15465
10261,0.0,0.0,0.0,1705,41044,25575,-15469
10262,0.0,0.0,0.0,1705,41048,25575,-15473
10263,0.0,0.0,0.0,1705,41052,25575,-15477
10264,0.0,0.0,0.0,1705,41056,25575,-15481
10265,0.0,0.0,0.0,1705,41060,25575,-15485
10266,0.0,0.0,0.0,1705,41064,25575,-15489
10267,0.0,0.0,0.0,1705,41068,25575,-15493
10268,0.0,0.0,0.0,1705,41072,25575,-15497
10269,0.0,0.0,0.0,1705,41076,25575,-15501
10270,0.0,0.0,0.0,1705,41080,25575,-15505
10271,0.0,0.0,0.0,1705,41084,25575,-15509
10272,0.0,0.0,0.0,1705,41088,25575,-15513
10273,0.0,0.0,0.0,1705,41092,25575,-15517
10274,0.0,0.0,0.0,1705,41096,25575,-15521
10275,0.0,0.0,0.0,1705,41100,25575,-15525
10276,0.0,0.0,0.0,1705,41104,25575,-15529
10277,1.0,1.0,0.6666666666666666,1706,41108,25590,-15518
10278,0.0,1.0,0.6666666666666666,1706,41112,25590,-15522
10279,0.0,0.0,0.0,1706,41116,25590,-15526
10280,0.0,0.0,0.0,1706,41120,25590,-15530
10281,0.0,0.0,0.0,1706,41124,25590,-15534
10282,0.0,0.0,0.0,1706,41128,25590,-15538
10283,0.0,1.0,0.75,1706,41132,25590,-15542
10284,0.0,0.0,0.0,1706,41136,25590,-15546
10285,0.0,0.0,0.0,1706,41140,25590,-15550
10286,0.0,0.0,0.0,1706,41144,25590,-15554
10287,0.0,0.0,0.0,1706,41148,25590,-15558
10288,0.0,0.0,0.0,1706,41152,25590,-15562
10289,0.0,0.0,0.0,1706,41156,25590,-15566
10290,0.0,0.0,0.0,1706,41160,25590,-15570
10291,0.0,0.0,0.0,1706,41164,25590,-15574
10292,0.0,0.0,0.0,1706,41168,25590,-15578
10293,1.0,0.0,0.3333333333333333,1707,41172,25605,-15567
10294,0.0,0.0,0.0,1707,41176,25605,-15571
10295,0.0,0.0,0.0,1707,41180,25605,-15575
10296,0.0,0.0,0.4,1707,41184,25605,-15579
10297,0.0,0.0,0.0,1707,41188,25605,-15583
10298,0.0,0.0,0.0,1707,41192,25605,-15587
10299,0.0,0.0,0.0,1707,41196,25605,-15591
10300,0.0,0.0,0.0,1707,41200,25605,-15595
10301,0.0,0.0,0.0,1707,41204,25605,-15599
10302,0.0,0.0,0.0,1707,41208,25605,-15603
10303,0.0,0.0,0.0,1707,41212,25605,-15607
10304,1.0,1.0,0.6666666666666666,1708,41216,25620,-15596
10305,0.0,0.0,0.0,1708,41220,25620,-15600
10306,1.0,1.0,0.6666666666666666,1709,41224,25635,-15589
10307,0.0,0.0,0.0,1709,41228,25635,-15593
10308,0.0,0.0,0.0,1709,41232,25635,-15597
10309,0.0,0.0,0.0,1709,41236,25635,-15601
10310,0.0,0.0,0.0,1709,41240,25635,-15605
10311,0.0,0.0,0.0,1709,41244,25635,-15609
10312,1.0,1.0,1.0,1710,41248,25650,-15598
10313,0.0,0.0,0.0,1710,41252,25650,-15602
10314,0.0,0.0,0.0,1710,41256,25650,-15606
10315,0.0,0.0,0.0,1710,41260,25650,-15610
10316,0.0,0.0,0.0,1710,41264,25650,-15614
10317,1.0,1.0,1.0,1711,41268,25665,-15603
10318,0.0,0.0,0.0,1711,41272,25665,-15607
10319,1.0,1.0,1.0,1712,41276,25680,-15596
10320,0.0,0.0,0.0,1712,41280,25680,-15600
10321,0.0,0.0,0.0,1712,41284,25680,-15604
10322,0.0,0.0,0.0,1712,41288,25680,-15608
10323,0.0,0.0,0.0,1712,41292,25680,-15612
10324,0.0,0.0,0.0,1712,41296,25680,-15616
10325,0.0,0.0,0.0,1712,41300,25680,-15620
10326,0.0,0.0,0.0,1712,41304,25680,-15624
10327,0.0,0.0,0.0,1712,41308,25680,-15628
10328,1.0,1.0,1.0,1713,41312,25695,-15617
10329,0.0,0.0,0.0,1713,41316,25695,-15621
10330,0.0,0.0,0.0,1713,41320,25695,-15625
10331,0.0,0.0,0.0,1713,41324,25695,-15629
10332,0.0,0.0,0.0,1713,41328,25695,-15633
10333,0.0,0.0,0.0,1713,41332,25695,-15637
10334,0.0,0.0,0.0,1713,41336,25695,-15641
10335,0.0,1.0,0.6666666666666666,1713,41340,25695,-15645
10336,0.0,0.0,0.0,1713,41344,25695,-15649
10337,0.0,0.0,0.0,1713,41348,25695,-15653
10338,0.0,0.0,0.0,1713,41352,25695,-15657
10339,0.0,0.0,0.0,1713,41356,25695,-15661
10340,0.0,0.0,0.0,1713,41360,25695,-15665
10341,0.0,0.0,0.0,1713,41364,25695,-15669
10342,0.0,0.0,0.0,1713,41368,25695,-15673
10343,0.0,0.0,0.0,1713,41372,25695,-15677
10344,0.0,0.0,0.0,1713,41376,25695,-15681
10345,0.0,0.0,0.0,1713,41380,25695,-15685
10346,0.0,0.0,0.0,1713,41384,25695,-15689
10347,0.0,0.0,0.0,1713,41388,25695,-15693
10348,0.0,0.0,0.0,1713,41392,25695,-15697
10349,1.0,1.0,1.0,1714,41396,25710,-15686
10350,0.0,0.0,0.0,1714,41400,25710,-15690
10351,0.0,0.0,0.0,1714,41404,25710,-15694
10352,0.0,0.0,0.0,1714,41408,25710,-15698
10353,0.0,0.0,0.0,1714,41412,25710,-15702
10354,0.0,0.0,0.0,1714,41416,25710,-15706
10355,0.0,0.0,0.0,1714,41420,25710,-15710
10356,0.0,0.0,0.0,1714,41424,25710,-15714
10357,0.0,0.0,0.0,1714,41428,25710,-15718
10358,1.0,1.0,1.0,1715,41432,25725,-15707
10359,0.0,0.0,0.0,1715,41436,25725,-15711
10360,0.0,0.0,0.0,1715,41440,25725,-15715
10361,0.0,0.0,0.0,1715,41444,25725,-15719
10362,0.0,0.0,0.0,1715,41448,25725,-15723
10363,0.0,0.0,0.0,1715,41452,25725,-15727
10364,0.0,0.0,0.0,1715,41456,25725,-15731
10365,0.0,0.0,0.0,1715,41460,25725,-15735
10366,0.0,0.0,0.0,1715,41464,25725,-15739
10367,0.0,0.0,0.0,1715,41468,25725,-15743
10368,1.0,1.0,0.6666666666666666,1716,41472,25740,-15732
10369,0.0,0.0,0.0,1716,41476,25740,-15736
10370,0.0,1.0,0.6666666666666666,1716,41480,25740,-15740
10371,1.0,1.0,1.0,1717,41484,25755,-15729
10372,1.0,1.0,1.0,1718,41488,25770,-15718
10373,0.0,0.0,0.0,1718,41492,25770,-15722
10374,0.0,0.0,0.3333333333333333,1718,41496,25770,-15726
10375,1.0,1.0,1.0,1719,41500,25785,-15715
10376,0.0,0.0,0.0,1719,41504,25785,-15719
10377,1.0,1.0,1.0,1720,41508,25800,-15708
10378,1.0,1.0,1.0,1721,41512,25815,-15697
10379,0.0,0.0,0.0,1721,41516,25815,-15701
10380,0.0,0.0,0.0,1721,41520,25815,-15705
10381,0.0,0.0,0.0,1721,41524,25815,-15709
10382,0.0,0.0,0.0,1721,41528,25815,-15713
10383,0.0,0.0,0.0,1721,41532,25815,-15717
10384,0.0,0.0,0.0,1721,41536,25815,-15721
10385,0.0,0.0,0.0,1721,41540,25815,-15725
10386,0.0,0.0,0.0,1721,41544,25815,-15729
10387,0.0,0.0,0.0,1721,41548,25815,-15733
10388,0.0,0.0,0.3333333333333333,1721,41552,25815,-15737
10389,0.0,0.0,0.0,1721,41556,25815,-15741
10390,1.0,1.0,1.0,1722,41560,25830,-15730
10391,0.0,0.0,0.0,1722,41564,25830,-15734
10392,0.0,0.0,0.0,1722,41568,25830,-15738
10393,0.0,0.0,0.0,1722,41572,25830,-15742
10394,1.0,1.0,1.0,1723,41576,25845,-15731
10395,0.0,0.0,0.0,1723,41580,25845,-15735
10396,1.0,1.0,1.0,1724,41584,25860,-15724
10397,0.0,0.0,0.0,1724,41588,25860,-15728
10398,1.0,1.0,1.0,1725,41592,25875,-15717
10399,0.0,0.0,0.0,1725,41596,25875,-15721
10400,0.0,0.0,0.0,1725,41600,25875,-15725
10401,1.0,1.0,1.0,1726,41604,25890,-15714
10402,0.0,0.0,0.0,1726,41608,25890,-15718
10403,0.0,0.0,0.0,1726,41612,25890,-15722
10404,0.0,0.0,0.0,1726,41616,25890,-15726
10405,0.0,0.0,0.0,1726,41620,25890,-15730
10406,0.0,0.0,0.0,1726,41624,25890,-15734
10407,0.0,0.0,0.0,1726,41628,25890,-15738
10408,0.0,0.0,0.0,1726,41632,25890,-15742
10409,0.0,0.0,0.0,1726,41636,25890,-15746
10410,1.0,0.0,0.25,1727,41640,25905,-15735
10411,0.0,0.0,0.0,1727,41644,25905,-15739
10412,0.0,0.0,0.0,1727,41648,25905,-15743
10413,0.0,0.0,0.4,1727,41652,25905,-15747
10414,0.0,0.0,0.0,1727,41656,25905,-15751
10415,0.0,0.0,0.3333333333333333,1727,41660,25905,-15755
10416,0.0,0.0,0.0,1727,41664,25905,-15759
10417,1.0,0.0,0.3333333333333333,1728,41668,25920,-15748
10418,1.0,1.0,0.75,1729,41672,25935,-15737
10419,1.0,1.0,1.0,1730,41676,25950,-15726
10420,0.0,0.0,0.0,1730,41680,25950,-15730
10421,0.0,0.0,0.0,1730,41684,25950,-15734
10422,0.0,0.0,0.0,1730,41688,25950,-15738
10423,1.0,1.0,0.6666666666666666,1731,41692,25965,-15727
10424,1.0,0.0,0.25,1732,41696,25980,-15716
10425,1.0,1.0,1.0,1733,41700,25995,-15705
10426,0.0,0.0,0.0,1733,41704,25995,-15709
10427,0.0,0.0,0.0,1733,41708,25995,-15713
10428,0.0,0.0,0.0,1733,41712,25995,-15717
10429,1.0,1.0,0.6666666666666666,1734,41716,26010,-15706
10430,1.0,1.0,1.0,1735,41720,26025,-15695
10431,0.0,0.0,0.0,1735,41724,26025,-15699
10432,0.0,0.0,0.0,1735,41728,26025,-15703
10433,0.0,0.0,0.0,1735,41732,26025,-15707
10434,0.0,0.0,0.0,1735,41736,26025,-15711
10435,1.0,1.0,1.0,1736,41740,26040,-15700
10436,0.0,0.0,0.0,1736,41744,26040,-15704
10437,0.0,0.0,0.0,1736,41748,26040,-15708
10438,1.0,1.0,1.0,1737,41752,26055,-15697
10439,0.0,0.0,0.0,1737,41756,26055,-15701
10440,0.0,0.0,0.0,1737,41760,26055,-15705
10441,0.0,0.0,0.0,1737,41764,26055,-15709
10442,0.0,0.0,0.0,1737,41768,26055,-15713
10443,0.0,0.0,0.0,1737,41772,26055,-15717
10444,0.0,0.0,0.0,1737,41776,26055,-15721
10445,1.0,1.0,1.0,1738,41780,26070,-15710
10446,0.0,0.0,0.0,1738,41784,26070,-15714
10447,0.0,0.0,0.0,1738,41788,26070,-15718
10448,0.0,0.0,0.0,1738,41792,26070,-15722
10449,0.0,0.0,0.0,1738,41796,26070,-15726
10450,0.0,0.0,0.0,1738,41800,26070,-15730
10451,0.0,0.0,0.0,1738,41804,26070,-15734
10452,1.0,1.0,1.0,1739,41808,26085,-15723
10453,0.0,0.0,0.0,1739,41812,26085,-15727
10454,0.0,0.0,0.0,1739,41816,26085,-15731
10455,0.0,0.0,0.0,1739,41820,26085,-15735
10456,0.0,0.0,0.0,1739,41824,26085,-15739
10457,1.0,1.0,0.75,1740,41828,26100,-15728
10458,0.0,0.0,0.0,1740,41832,26100,-15732
10459,0.0,0.0,0.0,1740,41836,26100,-15736
10460,0.0,0.0,0.0,1740,41840,26100,-15740
10461,0.0,0.0,0.3333333333333333,1740,41844,26100,-15744
10462,0.0,0.0,0.0,1740,41848,26100,-15748
10463,0.0,0.0,0.5,1740,41852,26100,-15752
10464,0.0,0.0,0.0,1740,41856,26100,-15756
10465,0.0,0.0,0.0,1740,41860,26100,-15760
10466,0.0,0.0,0.0,1740,41864,26100,-15764
10467,0.0,0.0,0.0,1740,41868,26100,-15768
10468,0.0,0.0,0.0,1740,41872,26100,-15772
10469,0.0,0.0,0.0,1740,41876,26100,-15776
10470,0.0,0.0,0.0,1740,41880,26100,-15780
10471,0.0,0.0,0.0,1740,41884,26100,-15784
10472,0.0,0.0,0.0,1740,41888,26100,-15788
10473,0.0,0.0,0.0,1740,41892,26100,-15792
10474,1.0,1.0,0.6666666666666666,1741,41896,26115,-15781
10475,0.0,0.0,0.0,1741,41900,26115,-15785
10476,0.0,0.0,0.0,1741,41904,26115,-15789
10477,1.0,1.0,1.0,1742,41908,26130,-15778
10478,0.0,1.0,0.6666666666666666,1742,41912,26130,-15782
10479,0.0,0.0,0.0,1742,41916,26130,-15786
10480,0.0,0.0,0.0,1742,41920,26130,-15790
10481,1.0,1.0,1.0,1743,41924,26145,-15779
10482,0.0,0.0,0.0,1743,41928,26145,-15783
10483,0.0,0.0,0.0,1743,41932,26145,-15787
10484,0.0,0.0,0.0,1743,41936,26145,-15791
10485,0.0,0.0,0.0,1743,41940,26145,-15795
10486,0.0,0.0,0.0,1743,41944,26145,-15799
10487,1.0,1.0,0.8,1744,41948,26160,-15788
10488,1.0,1.0,1.0,1745,41952,26175,-15777
10489,0.0,0.0,0.0,1745,41956,26175,-15781
10490,0.0,0.0,0.0,1745,41960,26175,-15785
10491,0.0,0.0,0.0,1745,41964,26175,-15789
10492,0.0,0.0,0.0,1745,41968,26175,-15793
10493,0.0,0.0,0.3333333333333333,1745,41972,26175,-15797
10494,0.0,0.0,0.0,1745,41976,26175,-15801
10495,0.0,0.0,0.0,1745,41980,26175,-15805
10496,0.0,0.0,0.0,1745,41984,26175,-15809
10497,0.0,0.0,0.0,1745,41988,26175,-15813
10498,1.0,0.0,0.4,1746,41992,26190,-15802
10499,0.0,0.0,0.0,1746,41996,26190,-15806
10500,0.0,0.0,0.0,1746,42000,26190,-15810
10501,0.0,0.0,0.0,1746,42004,26190,-15814
10502,1.0,1.0,1.0,1747,42008,26205,-15803
10503,0.0,0.0,0.0,1747,42012,26205,-15807
10504,0.0,0.0,0.0,1747,42016,26205,-15811
10505,0.0,0.0,0.0,1747,42020,26205,-15815
10506,0.0,0.0,0.0,1747,42024,26205,-15819
10507,0.0,0.0,0.0,1747,42028,26205,-15823
10508,0.0,0.0,0.0,1747,42032,26205,-15827
10509,0.0,0.0,0.0,1747,42036,26205,-15831
10510,0.0,0.0,0.0,1747,42040,26205,-15835
10511,0.0,0.0,0.0,1747,42044,26205,-15839
10512,0.0,0.0,0.0,1747,42048,26205,-15843
10513,0.0,0.0,0.0,1747,42052,26205,-15847
10514,0.0,0.0,0.0,1747,42056,26205,-15851
10515,0.0,0.0,0.0,1747,42060,26205,-15855
10516,0.0,0.0,0.0,1747,42064,26205,-15859
10517,0.0,0.0,0.0,1747,42068,26205,-15863
10518,0.0,0.0,0.0,1747,42072,26205,-15867
10519,0.0,0.0,0.0,1747,42076,26205,-15871
10520,0.0,0.0,0.0,1747,42080,26205,-15875
10521,0.0,0.0,0.0,1747,42084,26205,-15879
10522,0.0,0.0,0.0,1747,42088,26205,-15883
10523,0.0,0.0,0.3333333333333333,1747,42092,26205,-15887
10524,0.0,0.0,0.0,1747,42096,26205,-15891
10525,0.0,0.0,0.0,1747,42100,26205,-15895
10526,0.0,0.0,0.0,1747,42104,26205,-15899
10527,0.0,0.0,0.0,1747,42108,26205,-15903
10528,0.0,0.0,0.0,1747,42112,26205,-15907
10529,0.0,0.0,0.0,1747,42116,26205,-15911
10530,1.0,1.0,1.0,1748,42120,26220,-15900
10531,0.0,0.0,0.0,1748,42124,26220,-15904
10532,0.0,0.0,0.0,1748,42128,26220,-15908
10533,0.0,0.0,0.0,1748,42132,26220,-15912
10534,0.0,0.0,0.0,1748,42136,26220,-15916
10535,0.0,0.0,0.0,1748,42140,26220,-15920
10536,0.0,0.0,0.0,1748,42144,26220,-15924
10537,0.0,0.0,0.0,1748,42148,26220,-15928
10538,1.0,1.0,0.6666666666666666,1749,42152,26235,-15917
10539,0.0,0.0,0.0,1749,42156,26235,-15921
10540,0.0,0.0,0.0,1749,42160,26235,-15925
10541,0.0,0.0,0.0,1749,42164,26235,-15929
10542,0.0,0.0,0.0,1749,42168,26235,-15933
10543,0.0,0.0,0.0,1749,42172,26235,-15937
10544,1.0,1.0,1.0,1750,42176,26250,-15926
10545,0.0,0.0,0.3333333333333333,1750,42180,26250,-15930
10546,0.0,0.0,0.0,1750,42184,26250,-15934
10547,1.0,0.0,0.3333333333333333,1751,42188,26265,-15923
10548,0.0,0.0,0.0,1751,42192,26265,-15927
10549,0.0,0.0,0.3333333333333333,1751,42196,26265,-15931
10550,0.0,0.0,0.0,1751,42200,26265,-15935
10551,0.0,0.0,0.0,1751,42204,26265,-15939
10552,0.0,0.0,0.0,1751,42208,26265,-15943
10553,0.0,0.0,0.0,1751,42212,26265,-15947
10554,0.0,0.0,0.0,1751,42216,26265,-15951
10555,0.0,0.0,0.0,1751,42220,26265,-15955
10556,0.0,0.0,0.0,1751,42224,26265,-15959
10557,0.0,0.0,0.0,1751,42228,26265,-15963
10558,0.0,0.0,0.0,1751,42232,26265,-15967
10559,0.0,0.0,0.0,1751,42236,26265,-15971
10560,0.0,0.0,0.0,1751,42240,26265,-15975
10561,0.0,0.0,0.0,1751,42244,26265,-15979
10562,0.0,0.0,0.0,1751,42248,26265,-15983
10563,0.0,0.0,0.0,1751,42252,26265,-15987
10564,0.0,0.0,0.0,1751,42256,26265,-15991
10565,0.0,0.0,0.0,1751,42260,26265,-15995
10566,0.0,0.0,0.0,1751,42264,26265,-15999
10567,0.0,0.0,0.0,1751,42268,26265,-16003
10568,0.0,0.0,0.0,1751,42272,26265,-16007
10569,0.0,0.0,0.0,1751,42276,26265,-16011
10570,0.0,0.0,0.0,1751,42280,26265,-16015
10571,0.0,0.0,0.0,1751,42284,26265,-16019
10572,0.0,1.0,0.6666666666666666,1751,42288,26265,-16023
10573,0.0,0.0,0.0,1751,42292,26265,-16027
10574,1.0,0.0,0.3333333333333333,1752,42296,26280,-16016
10575,1.0,1.0,1.0,1753,42300,26295,-16005
10576,1.0,1.0,0.6666666666666666,1754,42304,26310,-15994
10577,0.0,0.0,0.0,1754,42308,26310,-15998
10578,0.0,0.0,0.0,1754,42312,26310,-16002
10579,0.0,0.0,0.0,1754,42316,26310,-16006
10580,0.0,0.0,0.0,1754,42320,26310,-16010
10581,0.0,0.0,0.0,1754,42324,26310,-16014
10582,1.0,1.0,0.6666666666666666,1755,42328,26325,-16003
10583,0.0,0.0,0.0,1755,42332,26325,-16007
10584,1.0,1.0,1.0,1756,42336,26340,-15996
10585,0.0,0.0,0.0,1756,42340,26340,-16000
10586,0.0,0.0,0.0,1756,42344,26340,-16004
10587,0.0,0.0,0.0,1756,42348,26340,-16008
10588,0.0,0.0,0.0,1756,42352,26340,-16012
10589,0.0,0.0,0.0,1756,42356,26340,-16016
10590,0.0,0.0,0.0,1756,42360,26340,-16020
10591,1.0,1.0,1.0,1757,42364,26355,-16009
10592,0.0,0.0,0.0,1757,42368,26355,-16013
10593,0.0,1.0,0.6666666666666666,1757,42372,26355,-16017
10594,0.0,0.0,0.0,1757,42376,26355,-16021
10595,0.0,0.0,0.0,1757,42380,26355,-16025
10596,1.0,1.0,1.0,1758,42384,26370,-16014
10597,0.0,0.0,0.0,1758,42388,26370,-16018
10598,0.0,0.0,0.0,1758,42392,26370,-16022
10599,0.0,0.0,0.0,1758,42396,26370,-16026
10600,0.0,0.0,0.0,1758,42400,26370,-16030
10601,0.0,0.0,0.0,1758,42404,26370,-16034
10602,0.0,0.0,0.0,1758,42408,26370,-16038
10603,0.0,0.0,0.0,1758,42412,26370,-16042
10604,0.0,0.0,0.3333333333333333,1758,42416,26370,-16046
10605,0.0,0.0,0.0,1758,42420,26370,-16050
10606,0.0,0.0,0.0,1758,42424,26370,-16054
10607,0.0,0.0,0.3333333333333333,1758,42428,26370,-16058
10608,1.0,1.0,1.0,1759,42432,26385,-16047
10609,0.0,0.0,0.0,1759,42436,26385,-16051
10610,0.0,0.0,0.0,1759,42440,26385,-16055
10611,0.0,0.0,0.0,1759,42444,26385,-16059
10612,0.0,0.0,0.0,1759,42448,26385,-16063
10613,0.0,0.0,0.0,1759,42452,26385,-16067
10614,0.0,0.0,0.0,1759,42456,26385,-16071
10615,0.0,0.0,0.0,1759,42460,26385,-16075
10616,0.0,0.0,0.0,1759,42464,26385,-16079
10617,0.0,0.0,0.0,1759,42468,26385,-16083
10618,0.0,0.0,0.0,1759,42472,26385,-16087
10619,0.0,0.0,0.0,1759,42476,26385,-16091
10620,0.0,0.0,0.0,1759,42480,26385,-16095
10621,0.0,0.0,0.0,1759,42484,26385,-16099
10622,0.0,0.0,0.0,1759,42488,26385,-16103
10623,0.0,0.0,0.0,1759,42492,26385,-16107
10624,0.0,0.0,0.0,1759,42496,26385,-16111
10625,0.0,0.0,0.3333333333333333,1759,42500,26385,-16115
10626,0.0,0.0,0.0,1759,42504,26385,-16119
10627,0.0,0.0,0.0,1759,42508,26385,-16123
10628,0.0,0.0,0.0,1759,42512,26385,-16127
10629,0.0,0.0,0.0,1759,42516,26385,-16131
10630,0.0,0.0,0.0,1759,42520,26385,-16135
10631,0.0,0.0,0.0,1759,42524,26385,-16139
10632,0.0,0.0,0.0,1759,42528,26385,-16143
10633,0.0,0.0,0.0,1759,42532,26385,-16147
10634,0.0,0.0,0.0,1759,42536,26385,-16151
10635,0.0,0.0,0.0,1759,42540,26385,-16155
10636,1.0,1.0,1.0,1760,42544,26400,-16144
10637,1.0,1.0,1.0,1761,42548,26415,-16133
10638,0.0,0.0,0.0,1761,42552,26415,-16137
10639,1.0,1.0,0.8,1762,42556,26430,-16126
10640,0.0,0.0,0.0,1762,42560,26430,-16130
10641,0.0,1.0,0.6666666666666666,1762,42564,26430,-16134
10642,0.0,0.0,0.0,1762,42568,26430,-16138
10643,0.0,0.0,0.0,1762,42572,26430,-16142
10644,0.0,1.0,0.6,1762,42576,26430,-16146
