index,actual,predicted,probability,cumul_pos,cost,revenue,profit
6765,0.0,0.0,0.0,3611,39900,54165,14265
6767,0.0,0.0,0.0,3611,39904,54165,14261
6768,0.0,0.0,0.0,3611,39908,54165,14257
6769,0.0,0.0,0.0,3611,39912,54165,14253
6770,0.0,0.0,0.0,3611,39916,54165,14249
6771,0.0,0.0,0.0,3611,39920,54165,14245
6772,0.0,0.0,0.0,3611,39924,54165,14241
6774,0.0,0.0,0.0,3611,39928,54165,14237
6775,0.0,0.0,0.0,3611,39932,54165,14233
6776,0.0,0.0,0.0,3611,39936,54165,14229
6777,0.0,0.0,0.0,3611,39940,54165,14225
6778,0.0,0.0,0.0,3611,39944,54165,14221
6779,0.0,0.0,0.0,3611,39948,54165,14217
6780,0.0,0.0,0.0,3611,39952,54165,14213
6783,0.0,0.0,0.0,3611,39956,54165,14209
6784,0.0,0.0,0.0,3611,39960,54165,14205
6785,0.0,0.0,0.0,3611,39964,54165,14201
6787,0.0,0.0,0.0,3611,39968,54165,14197
6788,0.0,0.0,0.0,3611,39972,54165,14193
6789,0.0,0.0,0.0,3611,39976,54165,14189
6791,0.0,0.0,0.0,3611,39980,54165,14185
6792,0.0,0.0,0.0,3611,39984,54165,14181
6793,0.0,0.0,0.0,3611,39988,54165,14177
6795,0.0,0.0,0.0,3611,39992,54165,14173
6796,0.0,0.0,0.0,3611,39996,54165,14169
6797,0.0,0.0,0.0,3611,40000,54165,14165
6798,0.0,0.0,0.0,3611,40004,54165,14161
6799,0.0,0.0,0.0,3611,40008,54165,14157
6800,0.0,0.0,0.0,3611,40012,54165,14153
6801,0.0,0.0,0.0,3611,40016,54165,14149
6802,0.0,0.0,0.0,3611,40020,54165,14145
6803,0.0,0.0,0.0,3611,40024,54165,14141
6804,0.0,0.0,0.0,3611,40028,54165,14137
6806,0.0,0.0,0.0,3611,40032,54165,14133
6807,0.0,0.0,0.0,3611,40036,54165,14129
6808,0.0,0.0,0.0,3611,40040,54165,14125
6809,0.0,0.0,0.0,3611,40044,54165,14121
6811,0.0,0.0,0.0,3611,40048,54165,14117
6812,0.0,0.0,0.0,3611,40052,54165,14113
6814,0.0,0.0,0.0,3611,40056,54165,14109
6815,0.0,0.0,0.0,3611,40060,54165,14105
6816,0.0,0.0,0.0,3611,40064,54165,14101
6817,0.0,0.0,0.0,3611,40068,54165,14097
6818,0.0,0.0,0.0,3611,40072,54165,14093
6819,0.0,0.0,0.0,3611,40076,54165,14089
6821,0.0,0.0,0.0,3611,40080,54165,14085
6822,0.0,0.0,0.0,3611,40084,54165,14081
6823,0.0,0.0,0.0,3611,40088,54165,14077
6824,0.0,0.0,0.0,3611,40092,54165,14073
6825,0.0,0.0,0.0,3611,40096,54165,14069
6826,0.0,0.0,0.0,3611,40100,54165,14065
6827,0.0,0.0,0.0,3611,40104,54165,14061
6828,0.0,0.0,0.0,3611,40108,54165,14057
6829,0.0,0.0,0.0,3611,40112,54165,14053
6830,0.0,0.0,0.0,3611,40116,54165,14049
6831,0.0,0.0,0.0,3611,40120,54165,14045
6833,0.0,0.0,0.0,3611,40124,54165,14041
6834,0.0,0.0,0.0,3611,40128,54165,14037
6835,0.0,0.0,0.0,3611,40132,54165,14033
6836,0.0,0.0,0.0,3611,40136,54165,14029
6838,0.0,0.0,0.0,3611,40140,54165,14025
6839,0.0,0.0,0.0,3611,40144,54165,14021
6841,0.0,0.0,0.0,3611,40148,54165,14017
6842,0.0,0.0,0.0,3611,40152,54165,14013
6843,0.0,0.0,0.0,3611,40156,54165,14009
6845,0.0,0.0,0.0,3611,40160,54165,14005
6847,0.0,0.0,0.0,3611,40164,54165,14001
6848,0.0,0.0,0.0,3611,40168,54165,13997
6850,0.0,0.0,0.0,3611,40172,54165,13993
6851,0.0,0.0,0.0,3611,40176,54165,13989
6852,0.0,0.0,0.0,3611,40180,54165,13985
6854,0.0,0.0,0.0,3611,40184,54165,13981
6855,0.0,0.0,0.0,3611,40188,54165,13977
6857,0.0,0.0,0.0,3611,40192,54165,13973
6858,0.0,0.0,0.0,3611,40196,54165,13969
6859,0.0,0.0,0.0,3611,40200,54165,13965
6861,0.0,0.0,0.0,3611,40204,54165,13961
6862,0.0,0.0,0.0,3611,40208,54165,13957
6864,0.0,0.0,0.0,3611,40212,54165,13953
6865,0.0,0.0,0.0,3611,40216,54165,13949
6866,0.0,0.0,0.0,3611,40220,54165,13945
6867,0.0,0.0,0.0,3611,40224,54165,13941
6868,0.0,0.0,0.0,3611,40228,54165,13937
6870,0.0,0.0,0.0,3611,40232,54165,13933
6872,0.0,0.0,0.0,3611,40236,54165,13929
6873,0.0,0.0,0.0,3611,40240,54165,13925
6874,0.0,0.0,0.0,3611,40244,54165,13921
6875,0.0,0.0,0.0,3611,40248,54165,13917
6876,0.0,0.0,0.0,3611,40252,54165,13913
6877,0.0,0.0,0.0,3611,40256,54165,13909
6878,0.0,0.0,0.0,3611,40260,54165,13905
6879,0.0,0.0,0.0,3611,40264,54165,13901
6880,0.0,0.0,0.0,3611,40268,54165,13897
6881,0.0,0.0,0.0,3611,40272,54165,13893
6882,0.0,0.0,0.0,3611,40276,54165,13889
6883,0.0,0.0,0.0,3611,40280,54165,13885
6884,0.0,0.0,0.0,3611,40284,54165,13881
6886,0.0,0.0,0.0,3611,40288,54165,13877
6889,0.0,0.0,0.0,3611,40292,54165,13873
6890,0.0,0.0,0.0,3611,40296,54165,13869
6891,0.0,0.0,0.0,3611,40300,54165,13865
6892,0.0,0.0,0.0,3611,40304,54165,13861
6893,0.0,0.0,0.0,3611,40308,54165,13857
6894,0.0,0.0,0.0,3611,40312,54165,13853
6895,0.0,0.0,0.0,3611,40316,54165,13849
6896,0.0,0.0,0.0,3611,40320,54165,13845
6897,0.0,0.0,0.0,3611,40324,54165,13841
6898,0.0,0.0,0.0,3611,40328,54165,13837
6899,0.0,0.0,0.0,3611,40332,54165,13833
6900,0.0,0.0,0.0,3611,40336,54165,13829
6901,0.0,0.0,0.0,3611,40340,54165,13825
6902,0.0,0.0,0.0,3611,40344,54165,13821
6904,0.0,0.0,0.0,3611,40348,54165,13817
6905,0.0,0.0,0.0,3611,40352,54165,13813
6906,0.0,0.0,0.0,3611,40356,54165,13809
6907,0.0,0.0,0.0,3611,40360,54165,13805
6909,0.0,0.0,0.0,3611,40364,54165,13801
6910,0.0,0.0,0.0,3611,40368,54165,13797
6911,0.0,0.0,0.0,3611,40372,54165,13793
6912,0.0,0.0,0.0,3611,40376,54165,13789
6913,0.0,0.0,0.0,3611,40380,54165,13785
6914,0.0,0.0,0.0,3611,40384,54165,13781
6915,0.0,0.0,0.0,3611,40388,54165,13777
6917,0.0,0.0,0.0,3611,40392,54165,13773
6918,0.0,0.0,0.0,3611,40396,54165,13769
6919,0.0,0.0,0.0,3611,40400,54165,13765
6920,0.0,0.0,0.0,3611,40404,54165,13761
6921,0.0,0.0,0.0,3611,40408,54165,13757
6922,0.0,0.0,0.0,3611,40412,54165,13753
6923,0.0,0.0,0.0,3611,40416,54165,13749
6925,0.0,0.0,0.0,3611,40420,54165,13745
6926,0.0,0.0,0.0,3611,40424,54165,13741
6927,0.0,0.0,0.0,3611,40428,54165,13737
6928,0.0,0.0,0.0,3611,40432,54165,13733
6929,0.0,0.0,0.0,3611,40436,54165,13729
6930,0.0,0.0,0.0,3611,40440,54165,13725
6932,0.0,0.0,0.0,3611,40444,54165,13721
6933,0.0,0.0,0.0,3611,40448,54165,13717
6934,0.0,0.0,0.0,3611,40452,54165,13713
6935,0.0,0.0,0.0,3611,40456,54165,13709
6936,0.0,0.0,0.0,3611,40460,54165,13705
6937,0.0,0.0,0.0,3611,40464,54165,13701
6938,0.0,0.0,0.0,3611,40468,54165,13697
6939,0.0,0.0,0.0,3611,40472,54165,13693
6940,0.0,0.0,0.0,3611,40476,54165,13689
6941,0.0,0.0,0.0,3611,40480,54165,13685
6942,0.0,0.0,0.0,3611,40484,54165,13681
6943,0.0,0.0,0.0,3611,40488,54165,13677
6944,0.0,0.0,0.0,3611,40492,54165,13673
6946,0.0,0.0,0.0,3611,40496,54165,13669
6948,0.0,0.0,0.0,3611,40500,54165,13665
6949,0.0,0.0,0.0,3611,40504,54165,13661
6950,0.0,0.0,0.0,3611,40508,54165,13657
6951,0.0,0.0,0.0,3611,40512,54165,13653
6952,0.0,0.0,0.0,3611,40516,54165,13649
6953,0.0,0.0,0.0,3611,40520,54165,13645
6954,0.0,0.0,0.0,3611,40524,54165,13641
6955,0.0,0.0,0.0,3611,40528,54165,13637
6958,0.0,0.0,0.0,3611,40532,54165,13633
6959,0.0,0.0,0.0,3611,40536,54165,13629
6960,0.0,0.0,0.0,3611,40540,54165,13625
6961,0.0,0.0,0.0,3611,40544,54165,13621
6962,0.0,0.0,0.0,3611,40548,54165,13617
6963,0.0,0.0,0.0,3611,40552,54165,13613
6964,0.0,0.0,0.0,3611,40556,54165,13609
6965,0.0,0.0,0.0,3611,40560,54165,13605
6966,0.0,0.0,0.0,3611,40564,54165,13601
6967,0.0,0.0,0.0,3611,40568,54165,13597
6969,0.0,0.0,0.0,3611,40572,54165,13593
6970,0.0,0.0,0.0,3611,40576,54165,13589
6971,0.0,0.0,0.0,3611,40580,54165,13585
6972,0.0,0.0,0.0,3611,40584,54165,13581
6973,0.0,0.0,0.0,3611,40588,54165,13577
6975,0.0,0.0,0.0,3611,40592,54165,13573
6977,0.0,0.0,0.0,3611,40596,54165,13569
6978,0.0,0.0,0.0,3611,40600,54165,13565
6980,0.0,0.0,0.0,3611,40604,54165,13561
6981,0.0,0.0,0.0,3611,40608,54165,13557
6982,0.0,0.0,0.0,3611,40612,54165,13553
6984,0.0,0.0,0.0,3611,40616,54165,13549
6987,0.0,0.0,0.0,3611,40620,54165,13545
6988,0.0,0.0,0.0,3611,40624,54165,13541
6989,0.0,0.0,0.0,3611,40628,54165,13537
6990,0.0,0.0,0.0,3611,40632,54165,13533
6992,0.0,0.0,0.0,3611,40636,54165,13529
6993,0.0,0.0,0.0,3611,40640,54165,13525
6994,0.0,0.0,0.0,3611,40644,54165,13521
6995,0.0,0.0,0.0,3611,40648,54165,13517
6996,0.0,0.0,0.0,3611,40652,54165,13513
6997,0.0,0.0,0.0,3611,40656,54165,13509
6998,0.0,0.0,0.0,3611,40660,54165,13505
6999,0.0,0.0,0.0,3611,40664,54165,13501
7002,0.0,0.0,0.0,3611,40668,54165,13497
7003,0.0,0.0,0.0,3611,40672,54165,13493
7004,0.0,0.0,0.0,3611,40676,54165,13489
7005,0.0,0.0,0.0,3611,40680,54165,13485
7006,0.0,0.0,0.0,3611,40684,54165,13481
7007,0.0,0.0,0.0,3611,40688,54165,13477
7008,0.0,0.0,0.0,3611,40692,54165,13473
7009,0.0,0.0,0.0,3611,40696,54165,13469
7010,0.0,0.0,0.0,3611,40700,54165,13465
7011,0.0,0.0,0.0,3611,40704,54165,13461
7012,0.0,0.0,0.0,3611,40708,54165,13457
7013,0.0,0.0,0.0,3611,40712,54165,13453
7014,0.0,0.0,0.0,3611,40716,54165,13449
7015,0.0,0.0,0.0,3611,40720,54165,13445
7016,0.0,0.0,0.0,3611,40724,54165,13441
7017,0.0,0.0,0.0,3611,40728,54165,13437
7018,0.0,0.0,0.0,3611,40732,54165,13433
7021,0.0,0.0,0.0,3611,40736,54165,13429
7023,0.0,0.0,0.0,3611,40740,54165,13425
7024,0.0,0.0,0.0,3611,40744,54165,13421
7025,0.0,0.0,0.0,3611,40748,54165,13417
7026,0.0,0.0,0.0,3611,40752,54165,13413
7027,0.0,0.0,0.0,3611,40756,54165,13409
7028,0.0,0.0,0.0,3611,40760,54165,13405
7030,0.0,0.0,0.0,3611,40764,54165,13401
7031,0.0,0.0,0.0,3611,40768,54165,13397
7032,0.0,0.0,0.0,3611,40772,54165,13393
7033,0.0,0.0,0.0,3611,40776,54165,13389
7034,0.0,0.0,0.0,3611,40780,54165,13385
7035,0.0,0.0,0.0,3611,40784,54165,13381
7036,0.0,0.0,0.0,3611,40788,54165,13377
7037,0.0,0.0,0.0,3611,40792,54165,13373
7038,0.0,0.0,0.0,3611,40796,54165,13369
7039,0.0,0.0,0.0,3611,40800,54165,13365
7040,0.0,0.0,0.0,3611,40804,54165,13361
7042,0.0,0.0,0.0,3611,40808,54165,13357
7043,0.0,0.0,0.0,3611,40812,54165,13353
7044,0.0,0.0,0.0,3611,40816,54165,13349
7045,0.0,0.0,0.0,3611,40820,54165,13345
7046,0.0,0.0,0.0,3611,40824,54165,13341
7048,0.0,0.0,0.0,3611,40828,54165,13337
7049,0.0,0.0,0.0,3611,40832,54165,13333
7050,0.0,0.0,0.0,3611,40836,54165,13329
7051,0.0,0.0,0.0,3611,40840,54165,13325
7052,0.0,0.0,0.0,3611,40844,54165,13321
7053,0.0,0.0,0.0,3611,40848,54165,13317
7054,0.0,0.0,0.0,3611,40852,54165,13313
7055,0.0,0.0,0.0,3611,40856,54165,13309
7056,0.0,0.0,0.0,3611,40860,54165,13305
7057,0.0,0.0,0.0,3611,40864,54165,13301
7058,0.0,0.0,0.0,3611,40868,54165,13297
7059,0.0,0.0,0.0,3611,40872,54165,13293
7060,0.0,0.0,0.0,3611,40876,54165,13289
7061,0.0,0.0,0.0,3611,40880,54165,13285
7062,0.0,0.0,0.0,3611,40884,54165,13281
7063,0.0,0.0,0.0,3611,40888,54165,13277
7064,0.0,0.0,0.0,3611,40892,54165,13273
7065,0.0,0.0,0.0,3611,40896,54165,13269
7067,0.0,0.0,0.0,3611,40900,54165,13265
7068,0.0,0.0,0.0,3611,40904,54165,13261
7069,0.0,0.0,0.0,3611,40908,54165,13257
7070,0.0,0.0,0.0,3611,40912,54165,13253
7071,0.0,0.0,0.0,3611,40916,54165,13249
7072,0.0,0.0,0.0,3611,40920,54165,13245
7073,0.0,0.0,0.0,3611,40924,54165,13241
7074,0.0,0.0,0.0,3611,40928,54165,13237
7075,0.0,0.0,0.0,3611,40932,54165,13233
7076,0.0,0.0,0.0,3611,40936,54165,13229
7077,0.0,0.0,0.0,3611,40940,54165,13225
7078,0.0,0.0,0.0,3611,40944,54165,13221
7079,0.0,0.0,0.0,3611,40948,54165,13217
7082,0.0,0.0,0.0,3611,40952,54165,13213
7083,0.0,0.0,0.0,3611,40956,54165,13209
7084,0.0,0.0,0.0,3611,40960,54165,13205
7085,0.0,0.0,0.0,3611,40964,54165,13201
7088,0.0,0.0,0.0,3611,40968,54165,13197
7089,0.0,0.0,0.0,3611,40972,54165,13193
7090,0.0,0.0,0.0,3611,40976,54165,13189
7091,0.0,0.0,0.0,3611,40980,54165,13185
7093,0.0,0.0,0.0,3611,40984,54165,13181
7094,0.0,0.0,0.0,3611,40988,54165,13177
7095,0.0,0.0,0.0,3611,40992,54165,13173
7096,0.0,0.0,0.0,3611,40996,54165,13169
7097,0.0,0.0,0.0,3611,41000,54165,13165
7098,0.0,0.0,0.0,3611,41004,54165,13161
7100,0.0,0.0,0.0,3611,41008,54165,13157
7101,0.0,0.0,0.0,3611,41012,54165,13153
7106,0.0,0.0,0.0,3611,41016,54165,13149
7107,0.0,0.0,0.0,3611,41020,54165,13145
7108,0.0,0.0,0.0,3611,41024,54165,13141
7109,0.0,0.0,0.0,3611,41028,54165,13137
7111,0.0,0.0,0.0,3611,41032,54165,13133
7112,0.0,0.0,0.0,3611,41036,54165,13129
7113,0.0,0.0,0.0,3611,41040,54165,13125
7114,0.0,0.0,0.0,3611,41044,54165,13121
7117,0.0,0.0,0.0,3611,41048,54165,13117
7118,0.0,0.0,0.0,3611,41052,54165,13113
7119,0.0,0.0,0.0,3611,41056,54165,13109
7120,0.0,0.0,0.0,3611,41060,54165,13105
7121,0.0,0.0,0.0,3611,41064,54165,13101
7123,0.0,0.0,0.0,3611,41068,54165,13097
7125,0.0,0.0,0.0,3611,41072,54165,13093
7126,0.0,0.0,0.0,3611,41076,54165,13089
7128,0.0,0.0,0.0,3611,41080,54165,13085
7129,0.0,0.0,0.0,3611,41084,54165,13081
7130,0.0,0.0,0.0,3611,41088,54165,13077
7131,0.0,0.0,0.0,3611,41092,54165,13073
7132,0.0,0.0,0.0,3611,41096,54165,13069
7133,0.0,0.0,0.0,3611,41100,54165,13065
7134,0.0,0.0,0.0,3611,41104,54165,13061
7135,0.0,0.0,0.0,3611,41108,54165,13057
7137,0.0,0.0,0.0,3611,41112,54165,13053
7138,0.0,0.0,0.0,3611,41116,54165,13049
7139,0.0,0.0,0.0,3611,41120,54165,13045
7140,0.0,0.0,0.0,3611,41124,54165,13041
7141,0.0,0.0,0.0,3611,41128,54165,13037
7145,0.0,0.0,0.0,3611,41132,54165,13033
7146,0.0,0.0,0.0,3611,41136,54165,13029
7147,0.0,0.0,0.0,3611,41140,54165,13025
7148,0.0,0.0,0.0,3611,41144,54165,13021
7150,0.0,0.0,0.0,3611,41148,54165,13017
7151,0.0,0.0,0.0,3611,41152,54165,13013
7152,0.0,0.0,0.0,3611,41156,54165,13009
7154,0.0,0.0,0.0,3611,41160,54165,13005
7155,0.0,0.0,0.0,3611,41164,54165,13001
7156,0.0,0.0,0.0,3611,41168,54165,12997
7157,0.0,0.0,0.0,3611,41172,54165,12993
7158,0.0,0.0,0.0,3611,41176,54165,12989
7159,0.0,0.0,0.0,3611,41180,54165,12985
7160,0.0,0.0,0.0,3611,41184,54165,12981
7162,0.0,0.0,0.0,3611,41188,54165,12977
7164,0.0,0.0,0.0,3611,41192,54165,12973
7165,0.0,0.0,0.0,3611,41196,54165,12969
7166,0.0,0.0,0.0,3611,41200,54165,12965
7167,0.0,0.0,0.0,3611,41204,54165,12961
7168,0.0,0.0,0.0,3611,41208,54165,12957
7169,0.0,0.0,0.0,3611,41212,54165,12953
7170,0.0,0.0,0.0,3611,41216,54165,12949
7171,0.0,0.0,0.0,3611,41220,54165,12945
7173,0.0,0.0,0.0,3611,41224,54165,12941
7174,0.0,0.0,0.0,3611,41228,54165,12937
7175,0.0,0.0,0.0,3611,41232,54165,12933
7176,0.0,0.0,0.0,3611,41236,54165,12929
7177,0.0,0.0,0.0,3611,41240,54165,12925
7178,0.0,0.0,0.0,3611,41244,54165,12921
7179,0.0,0.0,0.0,3611,41248,54165,12917
7180,0.0,0.0,0.0,3611,41252,54165,12913
7181,0.0,0.0,0.0,3611,41256,54165,12909
7183,0.0,0.0,0.0,3611,41260,54165,12905
7184,0.0,0.0,0.0,3611,41264,54165,12901
7185,0.0,0.0,0.0,3611,41268,54165,12897
7186,0.0,0.0,0.0,3611,41272,54165,12893
7187,0.0,0.0,0.0,3611,41276,54165,12889
7190,0.0,0.0,0.0,3611,41280,54165,12885
7191,0.0,0.0,0.0,3611,41284,54165,12881
7192,0.0,0.0,0.0,3611,41288,54165,12877
7193,0.0,0.0,0.0,3611,41292,54165,12873
7195,0.0,0.0,0.0,3611,41296,54165,12869
7198,0.0,0.0,0.0,3611,41300,54165,12865
7199,0.0,0.0,0.0,3611,41304,54165,12861
7200,0.0,0.0,0.0,3611,41308,54165,12857
7201,0.0,0.0,0.0,3611,41312,54165,12853
7202,0.0,0.0,0.0,3611,41316,54165,12849
7204,0.0,0.0,0.0,3611,41320,54165,12845
7205,0.0,0.0,0.0,3611,41324,54165,12841
7206,0.0,0.0,0.0,3611,41328,54165,12837
7207,0.0,0.0,0.0,3611,41332,54165,12833
7208,0.0,0.0,0.0,3611,41336,54165,12829
7209,0.0,0.0,0.0,3611,41340,54165,12825
7210,0.0,0.0,0.0,3611,41344,54165,12821
7211,0.0,0.0,0.0,3611,41348,54165,12817
7213,0.0,0.0,0.0,3611,41352,54165,12813
7214,0.0,0.0,0.0,3611,41356,54165,12809
7215,0.0,0.0,0.0,3611,41360,54165,12805
7217,0.0,0.0,0.0,3611,41364,54165,12801
7218,0.0,0.0,0.0,3611,41368,54165,12797
7219,0.0,0.0,0.0,3611,41372,54165,12793
7220,0.0,0.0,0.0,3611,41376,54165,12789
7221,0.0,0.0,0.0,3611,41380,54165,12785
7222,0.0,0.0,0.0,3611,41384,54165,12781
7224,0.0,0.0,0.0,3611,41388,54165,12777
7226,0.0,0.0,0.0,3611,41392,54165,12773
7227,0.0,0.0,0.0,3611,41396,54165,12769
7228,0.0,0.0,0.0,3611,41400,54165,12765
7229,0.0,0.0,0.0,3611,41404,54165,12761
7232,0.0,0.0,0.0,3611,41408,54165,12757
7234,0.0,0.0,0.0,3611,41412,54165,12753
7235,0.0,0.0,0.0,3611,41416,54165,12749
7236,0.0,0.0,0.0,3611,41420,54165,12745
7237,0.0,0.0,0.0,3611,41424,54165,12741
7238,0.0,0.0,0.0,3611,41428,54165,12737
7239,0.0,0.0,0.0,3611,41432,54165,12733
7240,0.0,0.0,0.0,3611,41436,54165,12729
7241,0.0,0.0,0.0,3611,41440,54165,12725
7242,0.0,0.0,0.0,3611,41444,54165,12721
7243,0.0,0.0,0.0,3611,41448,54165,12717
7244,0.0,0.0,0.0,3611,41452,54165,12713
7246,0.0,0.0,0.0,3611,41456,54165,12709
7247,0.0,0.0,0.0,3611,41460,54165,12705
7248,0.0,0.0,0.0,3611,41464,54165,12701
7250,0.0,0.0,0.0,3611,41468,54165,12697
7251,0.0,0.0,0.0,3611,41472,54165,12693
7252,0.0,0.0,0.0,3611,41476,54165,12689
7253,0.0,0.0,0.0,3611,41480,54165,12685
7254,0.0,0.0,0.0,3611,41484,54165,12681
7255,0.0,0.0,0.0,3611,41488,54165,12677
7256,0.0,0.0,0.0,3611,41492,54165,12673
7257,0.0,0.0,0.0,3611,41496,54165,12669
7259,0.0,0.0,0.0,3611,41500,54165,12665
7260,0.0,0.0,0.0,3611,41504,54165,12661
7261,0.0,0.0,0.0,3611,41508,54165,12657
7262,0.0,0.0,0.0,3611,41512,54165,12653
7263,0.0,0.0,0.0,3611,41516,54165,12649
7264,0.0,0.0,0.0,3611,41520,54165,12645
7265,0.0,0.0,0.0,3611,41524,54165,12641
7266,0.0,0.0,0.0,3611,41528,54165,12637
7267,0.0,0.0,0.0,3611,41532,54165,12633
7268,0.0,0.0,0.0,3611,41536,54165,12629
7269,0.0,0.0,0.0,3611,41540,54165,12625
7271,0.0,0.0,0.0,3611,41544,54165,12621
7272,0.0,0.0,0.0,3611,41548,54165,12617
7273,0.0,0.0,0.0,3611,41552,54165,12613
7276,0.0,0.0,0.0,3611,41556,54165,12609
7277,0.0,0.0,0.0,3611,41560,54165,12605
7278,0.0,0.0,0.0,3611,41564,54165,12601
7279,0.0,0.0,0.0,3611,41568,54165,12597
7280,0.0,0.0,0.0,3611,41572,54165,12593
7281,0.0,0.0,0.0,3611,41576,54165,12589
7282,0.0,0.0,0.0,3611,41580,54165,12585
7284,0.0,0.0,0.0,3611,41584,54165,12581
7285,0.0,0.0,0.0,3611,41588,54165,12577
7286,0.0,0.0,0.0,3611,41592,54165,12573
7287,0.0,0.0,0.0,3611,41596,54165,12569
7288,0.0,0.0,0.0,3611,41600,54165,12565
7289,0.0,0.0,0.0,3611,41604,54165,12561
7291,0.0,0.0,0.0,3611,41608,54165,12557
7292,0.0,0.0,0.0,3611,41612,54165,12553
7293,0.0,0.0,0.0,3611,41616,54165,12549
7295,0.0,0.0,0.0,3611,41620,54165,12545
7296,0.0,0.0,0.0,3611,41624,54165,12541
7297,0.0,0.0,0.0,3611,41628,54165,12537
7301,0.0,0.0,0.0,3611,41632,54165,12533
7302,0.0,0.0,0.0,3611,41636,54165,12529
7303,0.0,0.0,0.0,3611,41640,54165,12525
7308,0.0,0.0,0.0,3611,41644,54165,12521
7309,0.0,0.0,0.0,3611,41648,54165,12517
7311,0.0,0.0,0.0,3611,41652,54165,12513
7312,0.0,0.0,0.0,3611,41656,54165,12509
7314,0.0,0.0,0.0,3611,41660,54165,12505
7315,0.0,0.0,0.0,3611,41664,54165,12501
7318,0.0,0.0,0.0,3611,41668,54165,12497
7320,0.0,0.0,0.0,3611,41672,54165,12493
7322,0.0,0.0,0.0,3611,41676,54165,12489
7323,0.0,0.0,0.0,3611,41680,54165,12485
7324,0.0,0.0,0.0,3611,41684,54165,12481
7325,0.0,0.0,0.0,3611,41688,54165,12477
7326,0.0,0.0,0.0,3611,41692,54165,12473
7327,0.0,0.0,0.0,3611,41696,54165,12469
7328,0.0,0.0,0.0,3611,41700,54165,12465
7329,0.0,0.0,0.0,3611,41704,54165,12461
7330,0.0,0.0,0.0,3611,41708,54165,12457
7331,0.0,0.0,0.0,3611,41712,54165,12453
7332,0.0,0.0,0.0,3611,41716,54165,12449
7333,0.0,0.0,0.0,3611,41720,54165,12445
7334,0.0,0.0,0.0,3611,41724,54165,12441
7335,0.0,0.0,0.0,3611,41728,54165,12437
7336,0.0,0.0,0.0,3611,41732,54165,12433
7337,0.0,0.0,0.0,3611,41736,54165,12429
7338,0.0,0.0,0.0,3611,41740,54165,12425
7339,0.0,0.0,0.0,3611,41744,54165,12421
7340,0.0,0.0,0.0,3611,41748,54165,12417
7341,0.0,0.0,0.0,3611,41752,54165,12413
7342,0.0,0.0,0.0,3611,41756,54165,12409
7343,0.0,0.0,0.0,3611,41760,54165,12405
7344,0.0,0.0,0.0,3611,41764,54165,12401
7345,0.0,0.0,0.0,3611,41768,54165,12397
7346,0.0,0.0,0.0,3611,41772,54165,12393
7349,0.0,0.0,0.0,3611,41776,54165,12389
7350,0.0,0.0,0.0,3611,41780,54165,12385
7351,0.0,0.0,0.0,3611,41784,54165,12381
7352,0.0,0.0,0.0,3611,41788,54165,12377
7353,0.0,0.0,0.0,3611,41792,54165,12373
7357,0.0,0.0,0.0,3611,41796,54165,12369
7359,0.0,0.0,0.0,3611,41800,54165,12365
7360,0.0,0.0,0.0,3611,41804,54165,12361
7361,0.0,0.0,0.0,3611,41808,54165,12357
7362,0.0,0.0,0.0,3611,41812,54165,12353
7363,0.0,0.0,0.0,3611,41816,54165,12349
7365,0.0,0.0,0.0,3611,41820,54165,12345
7367,0.0,0.0,0.0,3611,41824,54165,12341
7369,0.0,0.0,0.0,3611,41828,54165,12337
7370,0.0,0.0,0.0,3611,41832,54165,12333
7371,0.0,0.0,0.0,3611,41836,54165,12329
7372,0.0,0.0,0.0,3611,41840,54165,12325
7373,0.0,0.0,0.0,3611,41844,54165,12321
7375,0.0,0.0,0.0,3611,41848,54165,12317
7376,0.0,0.0,0.0,3611,41852,54165,12313
7377,0.0,0.0,0.0,3611,41856,54165,12309
7378,0.0,0.0,0.0,3611,41860,54165,12305
7379,0.0,0.0,0.0,3611,41864,54165,12301
7380,0.0,0.0,0.0,3611,41868,54165,12297
7381,0.0,0.0,0.0,3611,41872,54165,12293
7382,0.0,0.0,0.0,3611,41876,54165,12289
7383,0.0,0.0,0.0,3611,41880,54165,12285
7389,0.0,0.0,0.0,3611,41884,54165,12281
7391,0.0,0.0,0.0,3611,41888,54165,12277
7392,0.0,0.0,0.0,3611,41892,54165,12273
7393,0.0,0.0,0.0,3611,41896,54165,12269
7395,0.0,0.0,0.0,3611,41900,54165,12265
7396,0.0,0.0,0.0,3611,41904,54165,12261
7397,0.0,0.0,0.0,3611,41908,54165,12257
7400,0.0,0.0,0.0,3611,41912,54165,12253
7401,0.0,0.0,0.0,3611,41916,54165,12249
7402,0.0,0.0,0.0,3611,41920,54165,12245
7403,0.0,0.0,0.0,3611,41924,54165,12241
7404,0.0,0.0,0.0,3611,41928,54165,12237
7405,0.0,0.0,0.0,3611,41932,54165,12233
7407,0.0,0.0,0.0,3611,41936,54165,12229
7408,0.0,0.0,0.0,3611,41940,54165,12225
7409,0.0,0.0,0.0,3611,41944,54165,12221
7410,0.0,0.0,0.0,3611,41948,54165,12217
7412,0.0,0.0,0.0,3611,41952,54165,12213
7414,0.0,0.0,0.0,3611,41956,54165,12209
7415,0.0,0.0,0.0,3611,41960,54165,12205
7417,0.0,0.0,0.0,3611,41964,54165,12201
